v1	v2	label
Q8TF76	BAC04299.1	0
NP_055126.1	Q96P71	0
Q69YI7	Q8N142	0
Q9NPC7	NP_003240.1	0
NP_004445.1	NP_112176.1	0
NP_006158.2	P00915	0
NP_001444.2	NP_001393.1	0
P20290	Q9HCP0	0
NP_008823.1	P53004	0
NP_006212.1	Q7Z2X4	0
Q96JN0	NP_057717.1	0
NP_008924.1	NP_005691.2	0
Q9Y6X0	NP_004763.1	0
Q99081	NP_006535.1	0
Q8NFU5	NP_005470.2	0
NP_783640.1	NP_002475.2	0
NP_849194.1	NP_003737.1	0
NP_542380.1	NP_054765.1	0
O75164	NP_003124.1	0
P0C7P1	NP_036205.1	0
NP_689574.1	NP_001705.2	0
NP_006617.1	NP_004138.1	0
Q06416	Q8N573	0
Q9UHQ1	Q9NX20	0
Q6NSW7	NP_055428.1	0
NP_000396.2	Q14CX7	0
P32314	NP_110438.1	0
Q7Z7J5	NP_000305.3	0
A6NDE4	NP_003158.2	0
Q9Y6W3	NP_003105.2	0
Q3YBR2	NP_056000.1	0
NP_149020.2	NP_612393.2	0
NP_001029027.1	Q8TE04	0
NP_005180.1	NP_008878.3	0
Q86XK2	NP_057330.2	0
P41229	NP_000185.1	0
Q03701	P24752	0
NP_004705.1	Q6PRD7	0
A6NDE4	NP_065078.1	0
NP_006512.2	P82921	0
NP_003784.2	NP_758958.3	0
Q9UIL8	NP_115865.1	0
NP_001252.1	NP_002159.2	0
NP_005739.2	Q16643	0
NP_872363.1	P21399	0
NP_055238.1	NP_003737.1	0
O00115	NP_036232.1	0
Q6EKJ0	NP_003977.1	0
Q9BUQ8	P50226	0
NP_000519.2	Q9NR19	0
NP_001460.1	NP_001619.1	0
P07992	NP_742024.1	0
Q0VG06	Q9NNW7	0
Q14839	NP_071445.1	0
Q3ZCT1	Q8N573	0
NP_003205.2	NP_003360.2	0
Q49A26	NP_000662.3	0
O43623	NP_001319.1	0
NP_689952.1	NP_001814.2	0
O95766	Q93015	0
Q8TCE9	NP_005787.1	0
P19388	NP_056273.2	0
O75030	NP_005172.1	0
NP_005429.1	NP_054765.1	0
P54803	NP_665683.1	0
Q9NQ92	NP_068707.1	0
NP_036339.1	Q99707	0
NP_005169.1	NP_008867.2	0
NP_003914.1	Q96GX9	0
P51688	NP_003866.1	0
NP_003398.1	NP_005852.2	0
Q01459	P22061	0
NP_068804.1	NP_004324.2	0
O43739	NP_000955.1	0
NP_056023.3	O00338	0
Q8N5A5	NP_000657.1	0
NP_079058.1	NP_660198.1	0
P02545	NP_000934.1	0
P13284	NP_000305.3	0
Q96LA8	NP_113608.1	0
NP_005504.2	NP_001001936.1	0
NP_073717.1	Q96A58	0
NP_073149.1	O00338	0
NP_004082.1	NP_004777.1	0
NP_003933.1	NP_005787.1	0
NP_004082.1	NP_006461.3	0
NP_004134.1	P82912	0
NP_055315.2	Q8WVN8	0
Q92922	NP_008830.2	0
Q03701	NP_005023.2	0
NP_005769.1	NP_004413.1	0
Q16633	Q9NNW7	0
NP_003359.3	P46439	0
NP_005635.1	NP_006432.1	0
NP_057662.3	NP_001007554.1	0
NP_057079.2	Q16698	0
Q13950	NP_001503.1	0
NP_054753.1	NP_055141.2	0
Q9GZP8	NP_000174.1	0
NP_005313.1	Q14790	0
Q14562	O00170	0
Q8NFD5	NP_001167.2	0
NP_003790.1	NP_055165.2	0
Q9NWU2	NP_005908.1	0
NP_066018.1	NP_000847.2	0
NP_066390.1	Q9H6S3	0
NP_065090.1	NP_005411.1	0
NP_004647.1	NP_071445.1	0
P09874	NP_620448.1	0
NP_008908.2	Q9Y6M4	0
Q8IXH6	NP_005172.1	0
NP_003064.2	Q14790	0
P19419	O75891	0
Q8IXH6	P49591	0
P0C1H6	NP_001087.2	0
P30260	Q96P20	0
NP_003520.1	NP_002940.2	0
AAH60852.1	Q12849	0
P28715	P82909	0
O15370	NP_004040.1	0
Q92830	Q14CX7	0
Q9BV90	P24752	0
NP_060612.2	NP_434700.2	0
Q86TM3	Q9Y2Q9	0
Q14839	Q16772	0
NP_066951.1	O00170	0
NP_002495.2	NP_758958.3	0
NP_005973.1	Q7Z569	0
NP_005248.2	P50135	0
Q9UHQ1	P22061	0
Q06416	NP_001814.2	0
Q9BTC8	NP_056449.1	0
NP_001007227.1	NP_000653.3	0
Q8IZL9	Q8N573	0
P78337	Q9BYN0	0
NP_004417.2	Q16540	0
Q16676	NP_004747.1	0
Q9BUQ8	NP_057717.1	0
AAH22328.1	NP_056442.2	0
Q9UIL8	P11586	0
NP_005587.2	Q9BYD1	0
Q01664	P22531	0
P51826	NP_002289.1	0
Q96QV6	NP_004484.1	0
NP_110517.2	NP_620448.1	0
NP_001029027.1	NP_000317.1	0
Q3YBR2	NP_006750.3	0
NP_000367.1	Q9H6S3	0
NP_000312.2	NP_001995.1	0
NP_612565.1	Q8N983	0
NP_056953.2	Q9H9P8	0
NP_067015.2	O75879	0
Q9BUQ8	NP_055963.2	0
Q8TAP9	Q9NYK5	0
NP_115874.3	P20132	0
Q9Y618	Q16698	0
P60008	NP_071347.2	0
Q8WVY7	O15305	0
O60264	Q9NR20	0
NP_997001.1	NP_065078.1	0
NP_001506.1	NP_077015.1	0
Q9Y5Q8	NP_071369.4	0
NP_005515.1	P51649	0
NP_036339.1	NP_001503.1	0
NP_077021.1	NP_758958.3	0
NP_005641.1	Q9Y238	0
P04554	Q9NVS2	0
NP_150093.1	Q9H2J4	0
Q96EG1	Q8TE04	0
NP_060107.3	Q14790	0
NP_067015.2	P11586	0
Q13268	NP_003921.2	0
NP_000170.1	NP_689953.1	0
Q8TBX8	Q9H6S3	0
P50548	Q96P20	0
NP_006029.1	NP_004721.1	0
NP_006224.1	NP_009197.1	0
Q5XKR4	NP_055165.2	0
NP_002690.3	Q6UB35	0
NP_003066.2	Q6XE24	0
NP_075555.1	NP_004172.2	0
Q9BWT1	NP_000282.1	0
Q6UB99	P82912	0
NP_000367.1	Q7RTR2	0
P51513	NP_057356.1	0
NP_003126.1	P37108	0
Q3YBR2	P00325	0
NP_001256.1	Q06124	0
Q9UDW3	P55210	0
NP_003085.1	NP_006397.1	0
NP_005312.1	NP_055129.2	0
NP_002004.1	Q6P1L8	0
NP_003097.1	P48729	0
NP_002681.1	NP_055904.1	0
NP_085151.1	NP_005172.1	0
NP_690048.1	NP_112198.1	0
NP_002351.1	NP_005691.2	0
NP_036389.2	Q9NR19	0
NP_006103.1	NP_000552.2	0
P31268	NP_689508.3	0
NP_000116.2	NP_000658.1	0
AAH60852.1	P82912	0
NP_003062.2	Q8NFH8	0
NP_056023.3	P51970	0
NP_005729.1	P55210	0
NP_000200.1	NP_001024.1	0
NP_000298.2	NP_006235.1	0
NP_003197.2	NP_996895.1	0
P30260	NP_001435.1	0
NP_060274.3	P51116	0
P08236	NP_006819.2	0
NP_055909.2	NP_060217.1	0
NP_067015.2	NP_060383.2	0
Q01851	Q6P1L8	0
NP_003507.1	O15091	0
NP_005243.1	NP_004777.1	0
NP_444251.1	Q6XE24	0
NP_005515.1	NP_002070.1	0
NP_116289.4	P82912	0
NP_036354.1	Q7Z569	0
Q15723	P37108	0
NP_006006.3	NP_150634.1	0
O43474	NP_004721.1	0
P50897	NP_071347.2	0
Q15349	Q8N7A1	0
NP_002460.1	NP_110438.1	0
NP_006266.2	NP_055605.2	0
NP_002043.2	NP_077000.1	0
NP_006181.1	Q9HD40	0
O60902	Q8NFH8	0
NP_006158.2	Q8N183	0
NP_005973.1	Q9NRJ4	0
Q9NQX1	NP_057564.3	0
NP_004069.1	Q12931	0
NP_116558.1	O75363	0
NP_037392.1	Q9NVV4	0
Q5VTD9	Q9Y3D5	0
NP_008823.1	NP_005172.1	0
NP_001011663.1	NP_003134.1	0
NP_001001930.1	P50135	0
Q64ET8	O15131	0
NP_079100.2	Q96M27	0
NP_056271.2	P08319	0
P23527	P43304	0
NP_003027.1	NP_057564.3	0
NP_001943.1	P15428	0
Q14562	NP_000845.1	0
Q9BPZ2	NP_001158.2	0
NP_937859.1	NP_002564.1	0
Q96EG1	P43304	0
NP_001316.1	Q9BW04	0
Q12857	NP_056520.2	0
NP_005229.1	NP_004790.2	0
NP_064568.3	Q8N183	0
Q9UGN5	Q9Y4B6	0
NP_005316.1	Q9ULW8	0
P38571	NP_002631.3	0
NP_002681.1	NP_003840.2	0
NP_002470.2	NP_061821.1	0
NP_006500.2	P20132	0
NP_006157.1	P55210	0
Q96KK5	NP_002878.2	0
NP_005850.1	NP_005300.1	0
Q13950	NP_001344.2	0
NP_057415.1	Q6UB28	0
NP_004074.2	NP_002003.1	0
NP_071900.2	NP_003360.2	0
P15586	P14598	0
NP_066406.1	NP_061833.1	0
NP_001003801.1	NP_689508.3	0
NP_054733.2	NP_036601.2	0
P21675	NP_005527.1	0
Q96DT0	NP_000174.1	0
NP_000478.2	NP_001087.2	0
Q01664	NP_001007554.1	0
NP_689846.1	Q9UGK3	0
Q7RTV3	NP_003121.1	0
NP_037479.1	Q99487	0
NP_596868.1	Q9BR61	0
Q04726	NP_004799.1	0
P17947	NP_150634.1	0
Q8WV37	Q9HD33	0
NP_005576.3	NP_005042.1	0
NP_002936.1	P17706	0
Q9ULV3	NP_003921.2	0
NP_006157.1	NP_036232.1	0
NP_055392.1	NP_112176.1	0
Q9UHV7	NP_076425.1	0
NP_002575.1	NP_001268.2	0
NP_004917.2	NP_004721.1	0
Q92664	NP_065076.2	0
NP_061944.2	Q7Z2X4	0
Q13356	P46459	0
O75807	NP_004040.1	0
Q03060	NP_115568.2	0
Q8N5F7	Q9H6S3	0
NP_003441.1	NP_003121.1	0
Q9UNN4	Q68J44	0
NP_005729.1	NP_002930.2	0
Q8TAT5	NP_001893.2	0
Q9HCU8	Q9BXI3	0
NP_004144.2	NP_004175.2	0
Q16666	NP_003360.2	0
NP_061156.1	Q9Y4K4	0
Q96DT0	NP_689508.3	0
NP_005216.1	NP_005204.1	0
P17947	NP_006432.1	0
NP_004489.1	NP_004979.3	0
NP_071910.3	P46439	0
NP_066406.1	NP_006750.3	0
Q8N5A5	NP_002159.2	0
NP_001029027.1	NP_001386.1	0
NP_005925.2	NP_002563.1	0
Q9H582	NP_038203.2	0
NP_002403.1	Q9Y399	0
NP_001317.1	NP_000467.1	0
P08651	NP_550438.1	0
Q9Y5B0	NP_689508.3	0
O43781	P08729	0
Q9Y3D8	NP_005993.1	0
NP_006158.2	Q9H2W6	0
NP_976225.1	NP_055683.3	0
NP_009108.1	Q9H4A3	0
NP_612565.1	NP_004155.2	0
NP_001537.1	NP_003360.2	0
P53999	NP_003866.1	0
NP_005186.2	NP_003945.2	0
NP_000396.2	NP_005023.2	0
NP_003085.1	P29353	0
O15178	NP_066953.1	0
NP_003241.2	P35558	0
NP_002139.2	Q9NNW7	0
NP_003251.2	NP_003126.1	0
NP_001528.1	NP_005029.1	0
Q9H211	Q9P2W6	0
NP_006212.1	NP_004790.2	0
P28360	NP_055525.3	0
NP_000929.1	NP_055525.3	0
Q8IVL1	NP_004560.1	0
NP_005515.1	NP_055129.2	0
NP_001001930.1	NP_005554.1	0
NP_001007227.1	NP_001163.1	0
NP_001665.1	NP_006083.1	0
NP_000387.1	Q9UDX5	0
NP_612482.2	NP_054765.1	0
NP_002219.1	Q9Y3E5	0
NP_001941.2	NP_004146.1	0
NP_004955.2	Q9Y3B7	0
P38571	P49591	0
NP_005254.2	Q9H2W6	0
NP_002422.1	Q38SD2	0
NP_005254.2	NP_000404.1	0
NP_003062.2	NP_002056.2	0
Q9Y3Z3	NP_075066.1	0
Q9UL17	NP_037399.2	0
NP_076920.1	NP_113608.1	0
P09430	Q9NZJ9	0
NP_008924.1	NP_005554.1	0
Q96JN0	Q49AM1	0
NP_003474.1	NP_005195.2	0
O75529	NP_005554.1	0
P42785	Q14790	0
NP_004526.1	NP_000680.2	0
NP_005186.2	Q16822	0
NP_005644.2	Q9NR19	0
Q6DRA6	NP_004835.2	0
Q9UHG3	Q93008	0
Q9Y6X0	P50224	0
NP_037371.2	P50135	0
NP_003850.1	NP_002684.1	0
NP_001940.1	P78368	0
NP_066986.1	NP_000886.1	0
Q8N9N5	Q6P1L8	0
Q7Z5Q5	NP_037399.2	0
NP_006521.1	O15131	0
NP_001943.1	NP_055525.3	0
NP_079058.1	NP_001893.2	0
P31267	NP_001815.2	0
NP_001001930.1	P78368	0
NP_006749.1	P55210	0
NP_003176.2	P30838	0
NP_003508.1	NP_000185.1	0
P35712	NP_004823.1	0
NP_002136.1	NP_006422.1	0
Q49A26	NP_006215.1	0
Q9H3D4	NP_000958.1	0
NP_000113.1	Q9BYC8	0
Q8WVY7	NP_064632.2	0
Q92565	NP_071390.1	0
Q58WW2	NP_003105.2	0
O60284	Q9UHN1	0
Q16385	Q15080	0
NP_001781.2	Q9UHN1	0
P39880	NP_000476.1	0
NP_002379.2	Q9Y4K4	0
NP_006154.1	NP_068707.1	0
NP_057157.1	Q9Y3D5	0
Q92922	Q99757	0
NP_009185.2	NP_000036.2	0
NP_076920.1	P83111	0
Q16633	Q9UGK3	0
NP_005162.1	NP_001166.3	0
O15353	NP_071933.2	0
NP_004805.2	P29353	0
NP_005244.1	Q99707	0
P07602	NP_002056.2	0
NP_006312.1	Q96T66	0
Q8IXQ5	NP_057564.3	0
Q5VVJ2	NP_003493.1	0
NP_000297.1	Q6V1X1	0
NP_000116.2	Q16772	0
NP_002470.2	Q7L0Y3	0
NP_003914.1	NP_037386.1	0
Q49A26	NP_076425.1	0
NP_056023.3	NP_068707.1	0
NP_002158.2	NP_003121.1	0
Q9UHV7	NP_006268.1	0
NP_277037.1	Q8N4E7	0
Q14119	NP_803187.1	0
NP_005049.1	NP_150634.1	0
NP_060263.2	NP_004337.2	0
NP_060612.2	A2A3N6	0
Q9BTC8	NP_060322.1	0
P55157	NP_002070.1	0
NP_004483.1	Q13938	0
NP_059990.2	NP_066953.1	0
NP_004805.2	NP_689953.1	0
NP_002351.1	NP_071403.1	0
NP_001781.2	Q8WXC3	0
NP_002403.1	NP_064576.1	0
NP_061824.2	NP_005495.2	0
P10275	NP_002563.1	0
A6NLJ0	Q9Y2T1	0
NP_004070.3	Q96PC2	0
NP_115285.1	NP_115568.2	0
Q8IXH6	NP_071390.1	0
NP_057412.1	O75570	0
NP_005310.1	NP_001079.1	0
NP_006590.1	NP_005195.2	0
NP_005241.1	NP_065078.1	0
O75164	Q02252	0
Q03060	NP_803877.2	0
NP_003097.1	P29144	0
NP_060323.1	NP_004802.1	0
NP_005641.1	NP_000658.1	0
Q02386	O75570	0
Q5QNW6	NP_071761.1	0
NP_000048.1	P83881	0
NP_060323.1	Q8WXC3	0
P09630	P49591	0
NP_689574.1	NP_003866.1	0
Q9Y618	NP_055525.3	0
Q9Y3D8	NP_008830.2	0
NP_570722.2	P28838	0
NP_036354.1	NP_055605.2	0
NP_003787.2	NP_863651.1	0
NP_110517.2	Q96I99	0
NP_065390.1	Q8TBX8	0
NP_005429.1	P13995	0
NP_000387.1	NP_001167.2	0
NP_005422.1	NP_001087.2	0
Q9UKI9	Q969P6	0
Q96A08	NP_076425.1	0
NP_001665.1	Q9NP31	0
P10619	NP_006635.2	0
NP_002470.2	NP_002056.2	0
NP_055136.1	NP_005172.1	0
NP_004070.3	NP_071347.2	0
NP_000241.1	P35236	0
P54803	Q9Y4B6	0
NP_003925.1	NP_510965.1	0
Q12950	A2A3N6	0
O75486	NP_000934.1	0
Q03701	NP_036205.1	0
NP_003457.1	Q38SD2	0
NP_003358.1	NP_056000.1	0
NP_015556.1	NP_004484.1	0
P20290	P46439	0
NP_057157.1	NP_003158.2	0
NP_002043.2	NP_002056.2	0
P42785	P17516	0
Q5M775	NP_055129.2	0
NP_976225.1	Q9Y3D3	0
NP_004074.2	O00170	0
P0C7P1	NP_003945.2	0
NP_002154.1	NP_056520.2	0
Q6P1X5	Q16719	0
A6NEQ0	NP_001087.2	0
NP_000297.1	NP_055165.2	0
NP_006390.1	P07864	0
Q6EKJ0	NP_003840.2	0
NP_071378.1	Q9NNW7	0
Q92949	Q9P0J6	0
NP_689574.1	NP_001651.1	0
NP_073562.1	Q8IUQ0	0
Q01459	Q6UB35	0
Q14526	P46459	0
Q0VG06	P12104	0
NP_060107.3	Q9BYN0	0
NP_006590.1	P43897	0
NP_001781.2	NP_006235.1	0
NP_001315.1	NP_001547.1	0
NP_001428.1	NP_863651.1	0
NP_003211.1	Q9NYK5	0
NP_000194.2	Q9NX20	0
NP_002373.3	NP_071906.1	0
NP_996670.1	NP_001344.2	0
NP_005644.2	NP_001386.1	0
NP_003755.2	NP_001441.4	0
NP_001942.2	Q9Y238	0
Q9Y5Q8	P35325	0
NP_005060.1	NP_001705.2	0
NP_006418.2	NP_036284.1	0
NP_009042.1	NP_660198.1	0
NP_006157.1	NP_008996.1	0
Q96A08	NP_064576.1	0
O75030	P22528	0
NP_003963.1	NP_003737.1	0
NP_001349.2	Q68J44	0
NP_150093.1	NP_061883.1	0
P32314	P0C7P0	0
Q8NFU5	P08729	0
NP_073149.1	Q8NFH8	0
Q7Z5Q5	NP_038203.2	0
Q14526	NP_006215.1	0
NP_003081.2	Q9HD40	0
Q0VG06	Q15080	0
NP_009153.3	NP_055300.1	0
P10619	Q9P0R6	0
P51688	NP_005908.1	0
NP_003760.1	AAH22328.1	0
P54803	Q9BUT1	0
NP_001003801.1	NP_001024.1	0
NP_001955.1	NP_004560.1	0
Q9Y675	NP_002056.2	0
NP_009060.2	Q6UB28	0
NP_005021.2	NP_000467.1	0
NP_006726.1	NP_055165.2	0
NP_075555.1	NP_001952.1	0
NP_004805.2	NP_005204.1	0
NP_003933.1	Q02252	0
NP_005369.2	Q7Z569	0
Q9P0K8	Q9HBG6	0
NP_002963.1	P51116	0
Q9Y2P7	Q9H6S3	0
Q86V15	Q9UPP2	0
NP_004796.1	NP_005495.2	0
Q9UL03	NP_003795.2	0
NP_060274.3	NP_002100.2	0
NP_000396.2	P18054	0
NP_008823.1	NP_055595.2	0
Q6UXN9	NP_005195.2	0
Q5T6S3	Q8TE04	0
NP_005049.1	O43819	0
NP_005404.1	O14561	0
Q9UNY5	P18054	0
P28360	Q8IXM3	0
NP_056464.1	NP_803187.1	0
NP_060624.1	NP_057717.1	0
P43699	NP_071390.1	0
Q16676	NP_000317.1	0
NP_055909.2	NP_003076.1	0
NP_009053.1	NP_003076.1	0
NP_002097.1	NP_006635.2	0
NP_997646.1	Q9NP74	0
NP_060058.1	NP_000340.2	0
NP_005601.1	NP_000317.1	0
Q15349	Q92552	0
NP_001506.1	P20591	0
Q7RTV3	Q9GZZ1	0
NP_037393.1	Q16540	0
NP_056023.3	Q07973	0
Q9GZP8	NP_036199.2	0
Q9H211	NP_004530.1	0
Q8IXF0	Q969P6	0
P17947	Q7L0Y3	0
NP_001428.1	Q9UPN7	0
NP_003211.1	Q9H7D7	0
NP_054790.2	NP_005557.1	0
NP_005513.1	P29353	0
NP_003441.1	Q8WYK0	0
NP_036558.3	NP_005023.2	0
NP_003202.3	Q99707	0
Q13523	Q15046	0
NP_004526.1	NP_742024.1	0
NP_002219.1	AAH07654.1	0
NP_057412.1	Q9UBW5	0
NP_076920.1	NP_005403.2	0
NP_005313.1	NP_001005.1	0
NP_037371.2	P21399	0
Q13356	NP_057356.1	0
NP_068809.1	NP_008867.2	0
Q9P2H0	NP_009153.3	0
Q9BUQ8	P25398	0
A0AVK6	NP_001753.1	0
Q86V15	NP_006825.1	0
NP_659480.1	Q68J44	0
NP_005254.2	P49753	0
P23771	O15305	0
NP_005646.1	Q6P1L8	0
P17010	Q96T66	0
NP_000297.1	O95749	0
Q96JN0	NP_004291.1	0
NP_005514.1	NP_056442.2	0
Q9NZI7	NP_000467.1	0
Q13523	NP_005204.1	0
NP_003185.1	Q14790	0
NP_060624.1	Q9Y2R5	0
NP_004371.2	Q7RTR2	0
Q8NHV9	NP_550438.1	0
AAA93070.1	NP_689953.1	0
NP_056986.2	Q86XT4	0
NP_003850.1	P14598	0
NP_001252.1	Q8N9W6	0
NP_006103.1	NP_006215.1	0
NP_004134.1	P13995	0
NP_795361.1	NP_005116.1	0
NP_055596.3	Q9NX20	0
NP_777584.1	Q2VPK5	0
NP_009060.2	Q58A44	0
O95926	NP_000662.3	0
NP_001417.3	NP_000058.1	0
NP_005002.3	Q07020	0
AAG28389.1	NP_071761.1	0
NP_055850.1	NP_003737.1	0
NP_003457.1	Q7L0Y3	0
NP_000391.1	NP_001995.1	0
NP_116062.2	P21399	0
NP_002157.2	NP_005411.1	0
NP_689952.1	O15091	0
NP_000048.1	A2A3N6	0
P50548	Q9HD34	0
NP_612565.1	NP_056449.1	0
NP_005960.1	Q06124	0
Q99880	NP_060217.1	0
NP_004917.2	Q6XUX3	0
NP_055909.2	NP_075066.1	0
NP_612565.1	P25398	0
NP_000170.1	Q9Y4B6	0
Q6ISB3	O00764	0
NP_001506.1	Q8WYK0	0
NP_005307.1	NP_071403.1	0
Q14938	NP_001880.2	0
Q8NFU5	Q9NQR4	0
NP_006229.1	P12104	0
P17405	NP_005527.1	0
Q99879	NP_077268.1	0
NP_006157.1	Q6P1L8	0
NP_115830.1	NP_005989.3	0
Q9Y222	Q13287	0
NP_065090.1	NP_004171.2	0
NP_003097.1	NP_001163.1	0
NP_005635.1	Q9Y6M4	0
NP_000779.1	Q8WVN8	0
Q9UNN4	P08319	0
Q9UKI9	Q8WYK0	0
NP_149020.2	NP_001167.2	0
NP_003519.1	NP_077015.1	0
NP_001929.1	Q9NR20	0
Q9NZC4	NP_006235.1	0
NP_002469.2	Q9P032	0
Q5TB30	NP_057717.1	0
Q14526	NP_006180.1	0
CAA58827.1	NP_055595.2	0
NP_055126.1	NP_003840.2	0
Q13568	NP_065723.1	0
NP_937872.1	Q7L0Y3	0
Q5M775	NP_061833.1	0
Q9UNL4	Q9BXL7	0
NP_000466.2	NP_002754.2	0
Q99873	NP_005882.2	0
NP_005491.1	P49638	0
NP_003060.2	Q9BW04	0
Q8IVW6	Q5EBM0	0
NP_037479.1	NP_116120.1	0
P10619	NP_000792.1	0
NP_002710.2	NP_001937.2	0
NP_003508.1	NP_002444.2	0
Q16587	NP_006750.3	0
NP_006183.1	Q01581	0
NP_005048.2	P46459	0
NP_001795.2	P25325	0
Q8NFD5	NP_008878.3	0
NP_001460.1	NP_055300.1	0
NP_003060.2	NP_036205.1	0
NP_003251.2	Q9Y2T1	0
NP_066544.1	NP_037386.1	0
NP_002687.1	O75363	0
Q96RE9	NP_005023.2	0
NP_036558.3	NP_872578.1	0
NP_055048.1	NP_001393.1	0
Q9H211	NP_659491.4	0
Q13123	Q2VPK5	0
NP_002379.2	NP_006101.1	0
P50897	Q9Y3B7	0
NP_004716.1	NP_005403.2	0
NP_079273.2	O75879	0
NP_003081.2	NP_005979.1	0
NP_000018.1	Q8N7A1	0
NP_055610.1	NP_056273.2	0
NP_004488.2	P24752	0
NP_071387.1	NP_005172.1	0
NP_001316.1	NP_004747.1	0
Q96A08	Q02252	0
NP_004796.1	NP_006651.2	0
NP_001537.1	Q96HA7	0
NP_001666.2	NP_003454.1	0
Q92565	NP_005042.1	0
NP_006593.2	NP_002717.3	0
NP_055872.3	NP_001217.2	0
NP_002575.1	NP_061833.1	0
NP_003911.1	NP_004127.1	0
NP_066986.1	P82909	0
NP_055620.1	NP_036337.1	0
NP_003916.1	P54868	0
NP_008993.1	Q6XUX3	0
NP_061825.2	NP_066950.1	0
Q9H582	NP_000340.2	0
NP_112179.2	NP_001815.2	0
NP_006582.1	NP_004138.1	0
P15848	NP_000185.1	0
NP_003081.2	P63302	0
NP_059990.2	NP_002475.2	0
Q3ZCT1	NP_001435.1	0
NP_060353.2	Q92552	0
NP_631938.1	NP_055595.2	0
O14646	NP_071906.1	0
NP_057662.3	O00338	0
NP_002519.1	O00338	0
NP_061824.2	NP_000282.1	0
NP_004374.1	NP_037392.1	0
P55157	Q9UBR1	0
P49184	NP_005989.3	0
NP_005216.1	Q9BYG8	0
P23760	P51116	0
NP_031389.3	NP_055683.3	0
NP_002681.1	NP_001884.2	0
NP_002752.1	P53004	0
P39880	P53677	0
Q8NCN2	NP_036529.1	0
NP_006747.1	NP_003360.2	0
Q01196	NP_002442.2	0
NP_068804.1	NP_056177.3	0
P10253	Q8WXI4	0
P51513	Q9NX20	0
NP_689574.1	Q9HBG6	0
Q99879	P29144	0
Q9H211	P29353	0
NP_000018.1	Q9BW04	0
Q01459	NP_689953.1	0
NP_003381.1	NP_037386.1	0
NP_003441.1	Q9HBG6	0
P0C1H6	P37108	0
Q9UNN4	NP_036337.1	0
O75030	NP_055683.3	0
Q9H611	NP_002264.1	0
NP_005997.2	P48163	0
Q6W2J9	NP_001025.1	0
NP_073598.1	NP_000845.1	0
NP_115874.3	NP_006397.1	0
NP_002688.2	Q8TE67	0
Q9UNL4	Q9H6S3	0
Q15910	Q58A45	0
NP_001797.1	P40394	0
Q9ULG1	NP_005470.2	0
Q15306	O60783	0
P55157	NP_001217.2	0
NP_002688.2	O75570	0
NP_006692.1	Q9BYG8	0
Q86YN6	Q9NVV4	0
P04066	Q8TE68	0
Q99081	Q93015	0
P35251	Q3BBV0	0
P09874	BAC04299.1	0
NP_003186.1	NP_056238.2	0
O15178	NP_001386.1	0
NP_115874.3	NP_005779.1	0
O60814	NP_004802.1	0
NP_005162.1	P13995	0
Q9UI36	P82914	0
Q8WXA9	NP_003921.2	0
NP_003850.1	NP_000934.1	0
P49640	NP_060767.2	0
Q99879	NP_000841.1	0
NP_036449.1	O15540	0
NP_061944.2	NP_003737.1	0
P23527	NP_002563.1	0
Q96LT9	NP_006101.1	0
NP_005169.1	NP_068707.1	0
NP_005049.1	Q7Z2X4	0
NP_005161.1	O94788	0
Q6NYC1	Q969Y2	0
NP_000512.1	NP_003126.1	0
NP_254280.1	NP_002056.2	0
NP_002495.2	NP_005407.1	0
Q96S96	P50135	0
NP_065090.1	Q9UDY6	0
NP_003511.1	NP_071369.4	0
Q9Y2P7	P43897	0
Q96AZ6	NP_008830.2	0
NP_689479.1	NP_000377.1	0
NP_006345.1	NP_002712.1	0
P09668	NP_863651.1	0
Q8IUM7	NP_004291.1	0
NP_001001998.1	NP_057126.2	0
Q86UE8	Q14CX7	0
Q13568	Q6UB35	0
Q6ZRS2	Q9Y2J8	0
Q9H0W9	BAB16421.1	0
NP_612565.1	NP_005908.1	0
NP_005002.3	P00325	0
NP_005048.2	NP_005521.1	0
Q9Y5Q8	Q9NVS2	0
NP_003508.1	NP_004530.1	0
NP_002936.1	NP_115927.1	0
Q6W2J9	Q8IVS2	0
NP_001029027.1	Q9ULW8	0
NP_003064.2	NP_075066.1	0
NP_008816.3	Q06278	0
NP_997646.1	Q7L0Y3	0
Q9GZP8	NP_001815.2	0
NP_000928.1	P30838	0
NP_037406.1	BAC04299.1	0
NP_002680.2	NP_056177.3	0
NP_036339.1	NP_647473.1	0
P22304	NP_005023.2	0
NP_001941.2	Q9BYC8	0
NP_006697.2	NP_009153.3	0
NP_057415.1	P50135	0
NP_036455.1	Q58A63	0
Q9UHG3	P48728	0
Q13123	NP_055165.2	0
O15353	NP_005908.1	0
NP_604391.1	P08729	0
NP_004292.1	NP_064576.1	0
NP_009185.2	Q12815	0
NP_001507.2	NP_110379.2	0
A6NLJ0	Q8N3H0	0
NP_071387.1	NP_777283.1	0
NP_003097.1	NP_000467.1	0
NP_006707.1	NP_006576.2	0
Q92769	NP_003240.1	0
NP_005229.1	NP_071445.1	0
NP_000194.2	Q8TCS8	0
Q86V15	P50225	0
NP_005925.2	NP_001318.1	0
NP_001229.1	NP_036361.1	0
NP_068811.1	Q96M27	0
NP_002119.1	Q8NEL9	0
Q15349	NP_001995.1	0
Q9H2W2	NP_001748.1	0
Q06330	Q92769	0
NP_001955.1	NP_005521.1	0
